metabolite,platform_name,super_pathway,sub_pathway,significant_fasting,significant_pat,significant_oltt,significant_fasting_pat_oltt,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,360,Fasting,1.212293875,0.106973875,5.61714245481946e-06,5.25048456196016,0.106973875
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,480,Fasting,1.28511666666667,0.179796666666667,5.61714245481946e-06,5.25048456196016,0.179796666666667
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,600,Fasting,1.28245,0.17713,5.61714245481946e-06,5.25048456196016,0.17713
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,720,Fasting,1.35523,0.24991,5.61714245481946e-06,5.25048456196016,0.24991
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,840,Fasting,1.29645333333333,0.191133333333333,5.61714245481946e-06,5.25048456196016,0.191133333333333
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,960,Fasting,1.35555666666667,0.250236666666667,5.61714245481946e-06,5.25048456196016,0.250236666666667
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,0,PAT,0.9845,0,0.191265611217653,0.718363107343042,0
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,15,PAT,1.0058,0.0213000000000001,0.191265611217653,0.718363107343042,0.0213000000000001
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,30,PAT,0.992573591666667,0.00807359166666655,0.191265611217653,0.718363107343042,0.00807359166666655
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,45,PAT,0.95419,-0.0303100000000002,0.191265611217653,0.718363107343042,0.0303100000000002
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,60,PAT,0.91025,-0.0742500000000002,0.191265611217653,0.718363107343042,0.0742500000000002
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,90,PAT,0.913603333333333,-0.070896666666667,0.191265611217653,0.718363107343042,0.070896666666667
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,120,PAT,0.928453333333333,-0.0560466666666667,0.191265611217653,0.718363107343042,0.0560466666666667
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,0,OLTT,1.08820333333333,0,1.49870976779422e-06,5.82428246218133,0
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,30,OLTT,1.07037,-0.0178333333333334,1.49870976779422e-06,5.82428246218133,0.0178333333333334
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,60,OLTT,1.09656666666667,0.00836333333333306,1.49870976779422e-06,5.82428246218133,0.00836333333333306
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,90,OLTT,1.02232333333333,-0.0658799999999999,1.49870976779422e-06,5.82428246218133,0.0658799999999999
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,120,OLTT,0.987053333333333,-0.10115,1.49870976779422e-06,5.82428246218133,0.10115
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,180,OLTT,0.987463333333333,-0.10074,1.49870976779422e-06,5.82428246218133,0.10074
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,240,OLTT,0.907003333333333,-0.1812,1.49870976779422e-06,5.82428246218133,0.1812
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,300,OLTT,0.907492316666667,-0.180711016666667,1.49870976779422e-06,5.82428246218133,0.180711016666667
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,360,OLTT,0.91653,-0.171673333333333,1.49870976779422e-06,5.82428246218133,0.171673333333333
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,420,OLTT,0.892326666666667,-0.195876666666667,1.49870976779422e-06,5.82428246218133,0.195876666666667
"bilirubin (e,z or z,e)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,480,OLTT,0.837113333333334,-0.25109,1.49870976779422e-06,5.82428246218133,0.25109
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,0,Fasting,1.28609333333333,0,9.14431728474147e-13,12.0388487134284,0
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,120,Fasting,1.31484,0.0287466666666667,9.14431728474147e-13,12.0388487134284,0.0287466666666667
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,240,Fasting,1.72051807916667,0.434424745833334,9.14431728474147e-13,12.0388487134284,0.434424745833334
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,360,Fasting,1.41783699166667,0.131743658333333,9.14431728474147e-13,12.0388487134284,0.131743658333333
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,480,Fasting,1.50136,0.215266666666667,9.14431728474147e-13,12.0388487134284,0.215266666666667
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,600,Fasting,1.52083,0.234736666666667,9.14431728474147e-13,12.0388487134284,0.234736666666667
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,720,Fasting,1.62146,0.335366666666667,9.14431728474147e-13,12.0388487134284,0.335366666666667
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,840,Fasting,1.63085666666667,0.344763333333334,9.14431728474147e-13,12.0388487134284,0.344763333333334
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,960,Fasting,1.67363666666667,0.387543333333333,9.14431728474147e-13,12.0388487134284,0.387543333333333
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,0,PAT,1.07403333333333,0,0.00485503329904209,2.31380778706584,0
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,15,PAT,1.05932666666667,-0.0147066666666669,0.00485503329904209,2.31380778706584,0.0147066666666669
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,30,PAT,1.09000223333333,0.0159688999999998,0.00485503329904209,2.31380778706584,0.0159688999999998
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,45,PAT,0.96527,-0.108763333333333,0.00485503329904209,2.31380778706584,0.108763333333333
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,60,PAT,0.92397,-0.150063333333333,0.00485503329904209,2.31380778706584,0.150063333333333
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,90,PAT,0.9357,-0.138333333333333,0.00485503329904209,2.31380778706584,0.138333333333333
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,120,PAT,0.95245,-0.121583333333333,0.00485503329904209,2.31380778706584,0.121583333333333
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,0,OLTT,1.27413,0,3.84257346991442e-15,14.4153778200485,0
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,30,OLTT,1.33626,0.06213,3.84257346991442e-15,14.4153778200485,0.06213
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,60,OLTT,1.39386,0.11973,3.84257346991442e-15,14.4153778200485,0.11973
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,90,OLTT,1.37483,0.1007,3.84257346991442e-15,14.4153778200485,0.1007
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,120,OLTT,1.27255,-0.00157999999999991,3.84257346991442e-15,14.4153778200485,0.00157999999999991
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,180,OLTT,1.21118666666667,-0.0629433333333334,3.84257346991442e-15,14.4153778200485,0.0629433333333334
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,240,OLTT,1.07082333333333,-0.203306666666667,3.84257346991442e-15,14.4153778200485,0.203306666666667
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,300,OLTT,0.93536,-0.33877,3.84257346991442e-15,14.4153778200485,0.33877
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,360,OLTT,0.916476666666667,-0.357653333333333,3.84257346991442e-15,14.4153778200485,0.357653333333333
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,420,OLTT,0.90179,-0.37234,3.84257346991442e-15,14.4153778200485,0.37234
"bilirubin (z,z)",Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,TRUE,FALSE,TRUE,FALSE,480,OLTT,0.887933333333333,-0.386196666666667,3.84257346991442e-15,14.4153778200485,0.386196666666667
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,0,Fasting,1.29789666666667,0,7.9575867819479e-05,4.09921861645618,0
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,120,Fasting,1.30446666666667,0.00656999999999997,7.9575867819479e-05,4.09921861645618,0.00656999999999997
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,240,Fasting,1.8838275375,0.585930870833333,7.9575867819479e-05,4.09921861645618,0.585930870833333
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,360,Fasting,1.63591708333333,0.338020416666667,7.9575867819479e-05,4.09921861645618,0.338020416666667
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,480,Fasting,1.60147666666667,0.30358,7.9575867819479e-05,4.09921861645618,0.30358
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,600,Fasting,1.75169,0.453793333333333,7.9575867819479e-05,4.09921861645618,0.453793333333333
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,720,Fasting,1.77124333333333,0.473346666666667,7.9575867819479e-05,4.09921861645618,0.473346666666667
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,840,Fasting,1.78299666666667,0.4851,7.9575867819479e-05,4.09921861645618,0.4851
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,960,Fasting,1.68766666666667,0.38977,7.9575867819479e-05,4.09921861645618,0.38977
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,0,PAT,1.10028,0,0.00861542649286266,2.06472321863242,0
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,15,PAT,0.89696,-0.20332,0.00861542649286266,2.06472321863242,0.20332
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,30,PAT,0.90797255,-0.19230745,0.00861542649286266,2.06472321863242,0.19230745
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,45,PAT,0.88756,-0.21272,0.00861542649286266,2.06472321863242,0.21272
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,60,PAT,0.926076666666667,-0.174203333333333,0.00861542649286266,2.06472321863242,0.174203333333333
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,90,PAT,0.935876666666667,-0.164403333333333,0.00861542649286266,2.06472321863242,0.164403333333333
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,120,PAT,0.936166666666667,-0.164113333333333,0.00861542649286266,2.06472321863242,0.164113333333333
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,0,OLTT,1.46149333333333,0,1.80971969376141e-16,15.7423886874954,0
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,30,OLTT,1.60514333333333,0.14365,1.80971969376141e-16,15.7423886874954,0.14365
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,60,OLTT,1.29792333333333,-0.16357,1.80971969376141e-16,15.7423886874954,0.16357
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,90,OLTT,1.40996666666667,-0.0515266666666667,1.80971969376141e-16,15.7423886874954,0.0515266666666667
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,120,OLTT,1.20270333333333,-0.25879,1.80971969376141e-16,15.7423886874954,0.25879
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,180,OLTT,1.14641,-0.315083333333333,1.80971969376141e-16,15.7423886874954,0.315083333333333
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,240,OLTT,1.28615666666667,-0.175336666666667,1.80971969376141e-16,15.7423886874954,0.175336666666667
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,300,OLTT,0.953086666666666,-0.508406666666667,1.80971969376141e-16,15.7423886874954,0.508406666666667
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,360,OLTT,1.02293,-0.438563333333333,1.80971969376141e-16,15.7423886874954,0.438563333333333
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,420,OLTT,0.916726666666667,-0.544766666666667,1.80971969376141e-16,15.7423886874954,0.544766666666667
biliverdin,Metabolon HD4 [nt-ms],Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,FALSE,FALSE,TRUE,FALSE,480,OLTT,0.823276666666667,-0.638216666666667,1.80971969376141e-16,15.7423886874954,0.638216666666667
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,0,Fasting,39.02,0,5.29868235797304e-09,8.27583211451366,0
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,120,Fasting,40.38,1.35999999999999,5.29868235797304e-09,8.27583211451366,1.35999999999999
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,240,Fasting,36.2813166666667,-2.73868333333333,5.29868235797304e-09,8.27583211451366,2.73868333333333
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,360,Fasting,37.5633666666667,-1.45663333333334,5.29868235797304e-09,8.27583211451366,1.45663333333334
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,480,Fasting,35,-4.02,5.29868235797304e-09,8.27583211451366,4.02
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,600,Fasting,34.0333333333333,-4.98666666666667,5.29868235797304e-09,8.27583211451366,4.98666666666667
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,720,Fasting,32.7817833333333,-6.23821666666667,5.29868235797304e-09,8.27583211451366,6.23821666666667
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,840,Fasting,32.2333333333333,-6.78666666666667,5.29868235797304e-09,8.27583211451366,6.78666666666667
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,960,Fasting,32.78,-6.24,5.29868235797304e-09,8.27583211451366,6.24
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,0,PAT,36.62,0,7.71279909327953e-24,23.1127879812028,0
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,15,PAT,35.8933333333333,-0.726666666666667,7.71279909327953e-24,23.1127879812028,0.726666666666667
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,30,PAT,33.6463333333333,-2.97366666666667,7.71279909327953e-24,23.1127879812028,2.97366666666667
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,45,PAT,31.6266666666667,-4.99333333333333,7.71279909327953e-24,23.1127879812028,4.99333333333333
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,60,PAT,30.3733333333333,-6.24666666666666,7.71279909327953e-24,23.1127879812028,6.24666666666666
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,90,PAT,28.5933333333333,-8.02666666666667,7.71279909327953e-24,23.1127879812028,8.02666666666667
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,120,PAT,28.4733333333333,-8.14666666666667,7.71279909327953e-24,23.1127879812028,8.14666666666667
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,0,OLTT,36.2333333333333,0,8.53270757778599e-12,11.0689131377062,0
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,30,OLTT,37.5933333333333,1.35999999999999,8.53270757778599e-12,11.0689131377062,1.35999999999999
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,60,OLTT,37.7866666666667,1.55333333333333,8.53270757778599e-12,11.0689131377062,1.55333333333333
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,90,OLTT,38.2466666666667,2.01333333333334,8.53270757778599e-12,11.0689131377062,2.01333333333334
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,120,OLTT,39.62,3.38666666666666,8.53270757778599e-12,11.0689131377062,3.38666666666666
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,180,OLTT,40,3.76666666666667,8.53270757778599e-12,11.0689131377062,3.76666666666667
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,240,OLTT,38.1733333333333,1.93999999999999,8.53270757778599e-12,11.0689131377062,1.93999999999999
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,300,OLTT,36.2666666666667,0.0333333333333314,8.53270757778599e-12,11.0689131377062,0.0333333333333314
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,360,OLTT,34.1632166666667,-2.07011666666667,8.53270757778599e-12,11.0689131377062,2.07011666666667
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,420,OLTT,32.7533333333333,-3.48,8.53270757778599e-12,11.0689131377062,3.48
c0 (carnitine),Biocrates p150 [t-ms],Lipids,Carnitine Metabolism,TRUE,TRUE,TRUE,TRUE,480,OLTT,32.7424166666667,-3.49091666666666,8.53270757778599e-12,11.0689131377062,3.49091666666666
c10 (decanoylcarnitine),Biocrates p150 [t-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),FALSE,FALSE,TRUE,FALSE,0,Fasting,0.224853333333333,0,0.00504190375093509,2.2974054491865,0
c10 (decanoylcarnitine),Biocrates p150 [t-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),FALSE,FALSE,TRUE,FALSE,120,Fasting,0.2921,0.0672466666666667,0.00504190375093509,2.2974054491865,0.0672466666666667
c10 (decanoylcarnitine),Biocrates p150 [t-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),FALSE,FALSE,TRUE,FALSE,240,Fasting,0.312998316666667,0.0881449833333332,0.00504190375093509,2.2974054491865,0.0881449833333332
c10 (decanoylcarnitine),Biocrates p150 [t-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),FALSE,FALSE,TRUE,FALSE,360,Fasting,0.261380216666667,0.0365268833333333,0.00504190375093509,2.2974054491865,0.0365268833333333
c10 (decanoylcarnitine),Biocrates p150 [t-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),FALSE,FALSE,TRUE,FALSE,480,Fasting,0.291293333333333,0.0664399999999999,0.00504190375093509,2.2974054491865,0.0664399999999999
c10 (decanoylcarnitine),Biocrates p150 [t-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),FALSE,FALSE,TRUE,FALSE,600,Fasting,0.299466666666667,0.0746133333333333,0.00504190375093509,2.2974054491865,0.0746133333333333
c10 (decanoylcarnitine),Biocrates p150 [t-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),FALSE,FALSE,TRUE,FALSE,720,Fasting,0.332460316666667,0.107606983333333,0.00504190375093509,2.2974054491865,0.107606983333333
c10 (decanoylcarnitine),Biocrates p150 [t-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),FALSE,FALSE,TRUE,FALSE,840,Fasting,0.25426,0.0294066666666667,0.00504190375093509,2.2974054491865,0.0294066666666667
c10 (decanoylcarnitine),Biocrates p150 [t-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),FALSE,FALSE,TRUE,FALSE,960,Fasting,0.257306666666667,0.0324533333333333,0.00504190375093509,2.2974054491865,0.0324533333333333
c10 (decanoylcarnitine),Biocrates p150 [t-ms],Lipids,Fatty Acid Metabolism (Acyl Carnitine),FALSE,FALSE,TRUE,FALSE,0,PAT,0.179806666666667,0,0.00316417197200723,2.49973992072931,0
